Meter,Clock (8:0-0:1.0.0*255:2),Active Energy Import (3:1-0:1.8.0*255:2),Active Energy Export (3:1-0:2.8.0*255:2),TransFullCoef
14461097,06.06.2025 11:45:00,2448074,898,1
14461097,06.06.2025 12:00:00,2448086,898,1
14461207,06.06.2025 06:15:00,246985,901,1
14461207,06.06.2025 06:30:00,246985,901,1
14461207,06.06.2025 06:45:00,246985,901,1
14461207,06.06.2025 07:00:00,246985,901,1
14461207,06.06.2025 07:15:00,246985,901,1
14461207,06.06.2025 07:30:00,246985,901,1
14461207,06.06.2025 07:45:00,246985,901,1
14461207,06.06.2025 08:00:00,246985,901,1
14461207,06.06.2025 08:15:00,246985,901,1
14461207,06.06.2025 08:30:00,246985,901,1
14461207,06.06.2025 08:45:00,246985,901,1
14461207,06.06.2025 09:00:00,246985,901,1
14461207,06.06.2025 09:15:00,246985,901,1
14461207,06.06.2025 09:30:00,246985,901,1
14461207,06.06.2025 09:45:00,246985,901,1
14461207,06.06.2025 10:00:00,246985,901,1
14461207,06.06.2025 10:15:00,246985,901,1
14461207,06.06.2025 10:30:00,246985,901,1
14461207,06.06.2025 10:45:00,246985,901,1
14461207,06.06.2025 11:00:00,246985,901,1
14461207,06.06.2025 11:15:00,246985,901,1
14461207,06.06.2025 11:30:00,246985,901,1
14461207,06.06.2025 11:45:00,246985,901,1
14461207,06.06.2025 12:00:00,247002,901,1
14461387,06.06.2025 00:00:00,397429,901,1
14461765,06.06.2025 06:15:00,3321,1203,1
14461765,06.06.2025 06:30:00,3321,1203,1
14461765,06.06.2025 06:45:00,3321,1203,1
14461765,06.06.2025 07:00:00,3321,1203,1
14461765,06.06.2025 07:15:00,3321,1203,1
14461765,06.06.2025 07:30:00,3321,1203,1
14461765,06.06.2025 07:45:00,3321,1203,1
14461765,06.06.2025 08:00:00,3321,1203,1
14461765,06.06.2025 08:15:00,3321,1203,1
14461765,06.06.2025 08:30:00,3321,1203,1
14461765,06.06.2025 08:45:00,3321,1203,1
14461765,06.06.2025 09:30:00,3321,1203,1
14461765,06.06.2025 09:45:00,3321,1203,1
14461765,06.06.2025 10:00:00,3321,1203,1
14461765,06.06.2025 10:15:00,3321,1203,1
14461765,06.06.2025 10:30:00,3321,1203,1
14461765,06.06.2025 10:45:00,3321,1203,1
14461765,06.06.2025 11:00:00,3321,1203,1
14461765,06.06.2025 11:15:00,3321,1203,1
14461765,06.06.2025 11:30:00,3321,1203,1
14461765,06.06.2025 11:45:00,3321,1203,1
14461765,06.06.2025 12:00:00,3321,1203,1
14461667,06.06.2025 06:15:00,80472,900,1
14461667,06.06.2025 06:30:00,80472,900,1
14461667,06.06.2025 06:45:00,80472,900,1
14461667,06.06.2025 07:00:00,80472,900,1
14461667,06.06.2025 07:15:00,80472,900,1
14461667,06.06.2025 07:30:00,80472,900,1
14461667,06.06.2025 07:45:00,80472,900,1
14461667,06.06.2025 08:00:00,80472,900,1
14461667,06.06.2025 08:15:00,80472,900,1
14461667,06.06.2025 08:30:00,80472,900,1
14461667,06.06.2025 08:45:00,80472,900,1
14461667,06.06.2025 09:00:00,80472,900,1
14461667,06.06.2025 09:15:00,80472,900,1
14461667,06.06.2025 09:30:00,80472,900,1
14461667,06.06.2025 09:45:00,80472,900,1
14461667,06.06.2025 10:00:00,80472,900,1
14461667,06.06.2025 10:15:00,80472,900,1
14461667,06.06.2025 10:30:00,80472,900,1
14461667,06.06.2025 10:45:00,80472,900,1
14461667,06.06.2025 11:00:00,80472,900,1
14461667,06.06.2025 11:15:00,80472,900,1
14461667,06.06.2025 11:30:00,80472,900,1
14461667,06.06.2025 11:45:00,80472,900,1
14461667,06.06.2025 12:00:00,80472,900,1
14461171,06.06.2025 06:15:00,2705475,897,1
14461171,06.06.2025 06:30:00,2705486,897,1
14461171,06.06.2025 06:45:00,2705498,897,1
14461171,06.06.2025 07:00:00,2705502,897,1
14461171,06.06.2025 07:15:00,2705503,897,1
14461171,06.06.2025 07:30:00,2705516,897,1
14461171,06.06.2025 07:45:00,2705527,897,1
14461171,06.06.2025 08:00:00,2705536,897,1
14461171,06.06.2025 08:15:00,2705538,897,1
14461171,06.06.2025 08:30:00,2705573,897,1
14461171,06.06.2025 08:45:00,2705830,897,1
14461171,06.06.2025 09:00:00,2706004,897,1
14461171,06.06.2025 09:15:00,2706039,897,1
14461171,06.06.2025 09:30:00,2706322,897,1
14461171,06.06.2025 09:45:00,2706357,897,1
14461171,06.06.2025 10:00:00,2706371,897,1
14461171,06.06.2025 10:15:00,2706379,897,1
14461171,06.06.2025 10:30:00,2706381,897,1
14461171,06.06.2025 10:45:00,2706391,897,1
14461171,06.06.2025 11:00:00,2706402,897,1
14461171,06.06.2025 11:15:00,2706414,897,1
14461171,06.06.2025 11:30:00,2706484,897,1
14461171,06.06.2025 11:45:00,2706515,897,1
14461171,06.06.2025 12:00:00,2706517,897,1
14460484,06.06.2025 00:15:00,137545,876,1
14460484,06.06.2025 00:30:00,137548,876,1
14460484,06.06.2025 00:45:00,137551,876,1
14460484,06.06.2025 01:00:00,137558,876,1
14460484,06.06.2025 01:15:00,137564,876,1
14460484,06.06.2025 01:30:00,137569,876,1
14460484,06.06.2025 01:45:00,137573,876,1
14460484,06.06.2025 02:00:00,137577,876,1
14460484,06.06.2025 02:15:00,137581,876,1
14460484,06.06.2025 02:30:00,137583,876,1
14460484,06.06.2025 02:45:00,137586,876,1
14460484,06.06.2025 03:00:00,137591,876,1
14460484,06.06.2025 03:15:00,137596,876,1
14460484,06.06.2025 03:30:00,137599,876,1
14460484,06.06.2025 03:45:00,137602,876,1
14460484,06.06.2025 04:00:00,137604,876,1
14460484,06.06.2025 04:15:00,137607,876,1
14460484,06.06.2025 04:30:00,137609,876,1
14460484,06.06.2025 04:45:00,137612,876,1
14460484,06.06.2025 05:00:00,137614,876,1
14460484,06.06.2025 05:15:00,137616,876,1
14460484,06.06.2025 05:30:00,137619,876,1
14460484,06.06.2025 05:45:00,137621,876,1
14460484,06.06.2025 06:00:00,137624,876,1
14460484,06.06.2025 06:15:00,137626,876,1
14460484,06.06.2025 06:30:00,137629,876,1
14460484,06.06.2025 06:45:00,137631,876,1
14460484,06.06.2025 07:00:00,137633,876,1
14460484,06.06.2025 07:15:00,137637,876,1
14460484,06.06.2025 07:30:00,137643,876,1
14460484,06.06.2025 07:45:00,137646,876,1
14460484,06.06.2025 08:00:00,137648,876,1
14460484,06.06.2025 08:15:00,137650,876,1
14460484,06.06.2025 08:30:00,137653,876,1
14460484,06.06.2025 08:45:00,137655,876,1
14460484,06.06.2025 09:00:00,137657,876,1
